minute,reserve0,reserve1
2025-01-01 09:27:00.000 UTC,23349696098372,7031731061680568129204
2025-01-01 09:28:00.000 UTC,23348693598372,7032033884702574042664
2025-01-01 09:29:00.000 UTC,23348714078018,7032027735262231293790
2025-01-01 09:30:00.000 UTC,23349483630076,7031796669021098649093
2025-01-01 09:31:00.000 UTC,23349582665275,7031766933748520789157
2025-01-01 09:33:00.000 UTC,23356998100285,7029541167014180794994
2025-01-01 09:34:00.000 UTC,23357238100285,7029469153848280323702
2025-01-01 09:35:00.000 UTC,23356235600285,7029771781707084564625
2025-01-01 09:37:00.000 UTC,23356265600285,7029762779391457596347
2025-01-01 09:39:00.000 UTC,23356410870285,7029719187504729039798
2025-01-01 09:40:00.000 UTC,23365935468612,7026862274404575869161
2025-01-01 09:42:00.000 UTC,23365855355500,7026886439482888621153
2025-01-01 09:43:00.000 UTC,23365101629488,7027113799245128228824
2025-01-01 09:44:00.000 UTC,23364107716609,7027413814026903210049
2025-01-01 09:45:00.000 UTC,23363143735089,7027704643091049879788
2025-01-01 09:46:00.000 UTC,23359853320466,7028697527887938092458
2025-01-01 09:47:00.000 UTC,23360487597118,7028507497652843314772
2025-01-01 09:48:00.000 UTC,23360277985938,7028570754041172174416
2025-01-01 09:49:00.000 UTC,23360367552396,7028543903782255842858
2025-01-01 09:50:00.000 UTC,23360067972494,7028634312180942063897
2025-01-01 09:52:00.000 UTC,23359516597494,7028800714360159237068
2025-01-01 09:53:00.000 UTC,23359766584918,7028725720461479143576
2025-01-01 09:54:00.000 UTC,23361391023850,7028238442796723935638
2025-01-01 09:55:00.000 UTC,23361286527695,7028269975041136153438
2025-01-01 09:58:00.000 UTC,23361177301421,7028302934924858969901
2025-01-01 10:00:00.000 UTC,23354332488921,7030369564568485375930
2025-01-01 10:01:00.000 UTC,23353280366603,7030688976583723606714
2025-01-01 10:02:00.000 UTC,23353299997071,7030683084411388556950
2025-01-01 10:04:00.000 UTC,23352917087373,7030798710969512868826
2025-01-01 10:05:00.000 UTC,23353450378281,7030639068860825515106
2025-01-01 10:07:00.000 UTC,23354354429541,7030367728006880739780
2025-01-01 10:09:00.000 UTC,23355962855767,7029885028742644940684
2025-01-01 10:10:00.000 UTC,23355952100416,7029888275726379767757
2025-01-01 10:11:00.000 UTC,23356952100416,7029588202348612533162
2025-01-01 10:12:00.000 UTC,23354950756193,7030192397954417047563
2025-01-01 10:15:00.000 UTC,23352248438928,7031008378277381982236
2025-01-01 10:16:00.000 UTC,23352415744595,7030958159267038577562
2025-01-01 10:17:00.000 UTC,23355415744595,7030057742670387591636
2025-01-01 10:18:00.000 UTC,23355514869595,7030027995352760629307
2025-01-01 10:19:00.000 UTC,23355613994595,7029998248287259759116
2025-01-01 10:21:00.000 UTC,23355788994595,7029945732015074528594
2025-01-01 10:22:00.000 UTC,23357103537422,7029551272046264365604
2025-01-01 10:23:00.000 UTC,23357205537422,7029520666364635221845
2025-01-01 10:24:00.000 UTC,23357892617791,7029314510928436013069
2025-01-01 10:25:00.000 UTC,23357776613585,7029349526406018659370
2025-01-01 10:26:00.000 UTC,23357906613585,7029310521454830116953
2025-01-01 10:29:00.000 UTC,23356417513836,7029760027080172090702
2025-01-01 10:30:00.000 UTC,23356717513836,7029670005813105205744
2025-01-01 10:31:00.000 UTC,23357644101050,7029391978530741343626
2025-01-01 10:33:00.000 UTC,23356460672680,7029749216446761602098
2025-01-01 10:35:00.000 UTC,23357489172172,7029440604330253841632
2025-01-01 10:40:00.000 UTC,23357839172172,7029335589333315719625
2025-01-01 10:41:00.000 UTC,23358091469172,7029259891372291497949
2025-01-01 10:43:00.000 UTC,23358259300351,7029209875883543227367
2025-01-01 10:44:00.000 UTC,23358226335465,7029219825883543227367
2025-01-01 10:45:00.000 UTC,23357798075255,7029349092920301915361
2025-01-01 10:46:00.000 UTC,23357838075255,7029337091362522352401
2025-01-01 10:47:00.000 UTC,23359338075255,7028887062529881826405
2025-01-01 10:50:00.000 UTC,23359563075255,7028819563187929906818
2025-01-01 10:52:00.000 UTC,23360726849521,7028470455021304415771
2025-01-01 10:53:00.000 UTC,23360679627411,7028484705373134498882
2025-01-01 10:56:00.000 UTC,23360184434187,7028635180693231532415
2025-01-01 10:57:00.000 UTC,23359835685083,7028740429979884736940
2025-01-01 10:58:00.000 UTC,23359254450131,7028915848358398328210
2025-01-01 10:59:00.000 UTC,23359354450131,7028885848260554124658
2025-01-01 11:00:00.000 UTC,23358307186244,7029202760282230284911
2025-01-01 11:01:00.000 UTC,23357893524815,7029327709601234495683
2025-01-01 11:02:00.000 UTC,23356698317158,7029688496324929820811
2025-01-01 11:05:00.000 UTC,23356267831904,7029818452151369447415
2025-01-01 11:11:00.000 UTC,23354148050296,7030458446356898771166
2025-01-01 11:12:00.000 UTC,23354557062519,7030335898220670917870
2025-01-01 11:13:00.000 UTC,23355083968027,7030177765201965389926
2025-01-01 11:14:00.000 UTC,23355267715715,7030122621171080045397
2025-01-01 11:15:00.000 UTC,23355464150315,7030063670662841622755
2025-01-01 11:16:00.000 UTC,23354512624333,7030350956319437773170
2025-01-01 11:17:00.000 UTC,23355765830006,7029974858795920345150
2025-01-01 11:20:00.000 UTC,23350015991256,7031711168116694763157
2025-01-01 11:21:00.000 UTC,23350087706856,7031689636268667625730
2025-01-01 11:22:00.000 UTC,23349000032741,7032018181405279556435
2025-01-01 11:23:00.000 UTC,23343007019960,7033829553937993409824
2025-01-01 11:26:00.000 UTC,23342706269960,7033920451265091296775
2025-01-01 11:27:00.000 UTC,23344440035270,7033399616994262705389
2025-01-01 11:29:00.000 UTC,23344675726232,7033328819881244947809
2025-01-01 11:30:00.000 UTC,23345367890567,7033120915041407941528
2025-01-01 11:31:00.000 UTC,23352099245249,7031099664934812928004
2025-01-01 11:32:00.000 UTC,23356509927785,7029775883028059394286
2025-01-01 11:33:00.000 UTC,23356773607785,7029696760348143085673
2025-01-01 11:34:00.000 UTC,23357972390826,7029337302631969772734
2025-01-01 11:35:00.000 UTC,23360061390826,7028710581859667324305
2025-01-01 11:37:00.000 UTC,23360165453160,7028679365053121924828
2025-01-01 11:39:00.000 UTC,23360437538160,7028597745815730806714
2025-01-01 11:40:00.000 UTC,23361964252261,7028139801920935629339
2025-01-01 11:41:00.000 UTC,23362464252261,7027989837949739205800
2025-01-01 11:42:00.000 UTC,23368452178779,7026194656409332758580
2025-01-01 11:44:00.000 UTC,23368316667937,7026235523303745806961
2025-01-01 11:45:00.000 UTC,23379019977485,7023028445926473188105
2025-01-01 11:46:00.000 UTC,23380226438013,7022667132543254211406
2025-01-01 11:47:00.000 UTC,23388408142351,7020217839459653109419
2025-01-01 11:48:00.000 UTC,23389843024237,7019788466534433680772
2025-01-01 11:50:00.000 UTC,23390343024237,7019638859289625331805
2025-01-01 11:53:00.000 UTC,23391391477188,7019325774964021308494
2025-01-01 11:54:00.000 UTC,23392911995230,7018870893831238535375
2025-01-01 11:55:00.000 UTC,23395449100340,7018112019969296010490
2025-01-01 11:56:00.000 UTC,23397001076304,7017650869724645513598
2025-01-01 11:57:00.000 UTC,23398086060754,7017327625011811021970
2025-01-01 11:58:00.000 UTC,23396924664699,7017678074114313995993
2025-01-01 11:59:00.000 UTC,23400202393050,7016698038432428812225
2025-01-01 12:02:00.000 UTC,23402604885458,7015979870706576527049
2025-01-01 12:03:00.000 UTC,23399640676362,7016871312300315504042
2025-01-01 12:04:00.000 UTC,23409686051194,7013869866957889061188
2025-01-01 12:05:00.000 UTC,23406554119181,7014811187358076470665
2025-01-01 12:06:00.000 UTC,23403881667408,7015615429099996437597
2025-01-01 12:08:00.000 UTC,23402958582189,7015893038317795165856
2025-01-01 12:09:00.000 UTC,23409428726194,7013959727928444163295
2025-01-01 12:11:00.000 UTC,23408823619660,7014141580883793393439
2025-01-01 12:12:00.000 UTC,23408274636739,7014306575132310488040
2025-01-01 12:13:00.000 UTC,23406898921374,7014723937080051228939
2025-01-01 12:14:00.000 UTC,23402652047457,7016001268240689880722
2025-01-01 12:15:00.000 UTC,23401709863113,7016285109800346857916
2025-01-01 12:16:00.000 UTC,23402305671897,7016107015233340067685
2025-01-01 12:18:00.000 UTC,23402076137766,7016176038249481028283
2025-01-01 12:19:00.000 UTC,23402943581434,7015918800027972203434
2025-01-01 12:21:00.000 UTC,23399634910137,7016913824903594093981
2025-01-01 12:22:00.000 UTC,23400783464649,7016570454720921232901
2025-01-01 12:27:00.000 UTC,23404578518375,7015436130086277121092
2025-01-01 12:28:00.000 UTC,23404640363637,7015417647859344289975
2025-01-01 12:29:00.000 UTC,23404073761318,7015587999084928795433
2025-01-01 12:30:00.000 UTC,23405056108028,7015296349751108438069
2025-01-01 12:31:00.000 UTC,23405994821212,7015015840592674305597
2025-01-01 12:33:00.000 UTC,23406097285084,7014985223385166537356
2025-01-01 12:36:00.000 UTC,23402281782927,7016137215780026809839
2025-01-01 12:37:00.000 UTC,23403287178293,7015836709683999863514
2025-01-01 12:38:00.000 UTC,23404317198242,7015528870189219840554
2025-01-01 12:39:00.000 UTC,23404715588860,7015409811435813457097
2025-01-01 12:40:00.000 UTC,23407915588860,7014453640388842482249
2025-01-01 12:41:00.000 UTC,23407783128650,7014493453291827743026
2025-01-01 12:42:00.000 UTC,23410255128650,7013754981488902213437
2025-01-01 12:43:00.000 UTC,23411071370788,7013511175983243849138
2025-01-01 12:45:00.000 UTC,23411631370788,7013343917931946559660
2025-01-01 12:46:00.000 UTC,23411957176932,7013246611429772288073
2025-01-01 12:47:00.000 UTC,23411424671708,7013406611429772288073
2025-01-01 12:48:00.000 UTC,23411284938785,7013448597705554052491
2025-01-01 12:49:00.000 UTC,23413189507766,7012879965008670460011
2025-01-01 12:50:00.000 UTC,23412787675197,7013000688908222740593
2025-01-01 12:51:00.000 UTC,23414056982310,7012621947675819431990
2025-01-01 12:52:00.000 UTC,23414483569778,7012494568299507107431
2025-01-01 12:55:00.000 UTC,23414604999514,7012458310126402596994
2025-01-01 12:56:00.000 UTC,23410370270054,7013730619071688752797
2025-01-01 12:57:00.000 UTC,23411310659176,7013452711112516251153
2025-01-01 12:58:00.000 UTC,23413143959370,7012908826212441134518
2025-01-01 12:59:00.000 UTC,23413298640783,7012862633987049593395
2025-01-01 13:01:00.000 UTC,23413397765783,7012833032791430574611
2025-01-01 13:03:00.000 UTC,23399663392951,7016961584717180883546
2025-01-01 13:04:00.000 UTC,23397945892951,7017480531573986449306
2025-01-01 13:05:00.000 UTC,23399446501641,7017031849900685606332
2025-01-01 13:06:00.000 UTC,23403112501641,7015935958296408244614
2025-01-01 13:07:00.000 UTC,23403262501641,7015891125519667633907
2025-01-01 13:08:00.000 UTC,23405159334890,7015324239652173699984
2025-01-01 13:09:00.000 UTC,23400337220282,7016774239652173699984
2025-01-01 13:10:00.000 UTC,23400456720282,7016738514323002166989
2025-01-01 13:11:00.000 UTC,23401874885590,7016314572040468167840
2025-01-01 13:12:00.000 UTC,23403860125912,7015721196125225195554
2025-01-01 13:13:00.000 UTC,23403909875912,7015706327454255990791
2025-01-01 13:15:00.000 UTC,23407054929991,7014766500189133830876
2025-01-01 13:18:00.000 UTC,23407554952992,7014617103031076206798
2025-01-01 13:21:00.000 UTC,23409604952992,7014004669418407985260
2025-01-01 13:23:00.000 UTC,23406540494817,7014925763436021045270
2025-01-01 13:26:00.000 UTC,23403644910695,7015796554495251684694
2025-01-01 13:28:00.000 UTC,23401229437861,7016522903498193678290
2025-01-01 13:31:00.000 UTC,23398771680697,7017262121787476140721
2025-01-01 13:32:00.000 UTC,23398551312217,7017328766773939538150
2025-01-01 13:33:00.000 UTC,23398714132217,7017280083166680613205
2025-01-01 13:34:00.000 UTC,23399933109481,7016862862784219712249
2025-01-01 13:36:00.000 UTC,23400133009481,7016803099931910838856
2025-01-01 13:38:00.000 UTC,23400583009481,7016668569570375617383
2025-01-01 13:39:00.000 UTC,23400979509481,7016550037655912760769
2025-01-01 13:40:00.000 UTC,23401233459238,7016474122611330166133
2025-01-01 13:42:00.000 UTC,23401883731357,7016279739544234190634
2025-01-01 13:43:00.000 UTC,23401929514370,7016268224898726696392
2025-01-01 13:45:00.000 UTC,23404385219510,7015534251297161911308
2025-01-01 13:46:00.000 UTC,23406811578575,7014809199863538819165
2025-01-01 13:47:00.000 UTC,23407422600810,7014626636147914995461
2025-01-01 13:49:00.000 UTC,23403650484952,7015760630317088398394
2025-01-01 13:50:00.000 UTC,23404983959990,7015362233422308804284
2025-01-01 13:53:00.000 UTC,23406979813589,7014765853199651170557
2025-01-01 13:55:00.000 UTC,23406608763589,7014877478445812195531
2025-01-01 13:57:00.000 UTC,23407167418957,7014710557670130994821
2025-01-01 13:59:00.000 UTC,23407839341554,7014509804293757653222
2025-01-01 14:01:00.000 UTC,23407973949475,7014469588255662368408
2025-01-01 14:02:00.000 UTC,23408350635413,7014357406711895661562
2025-01-01 14:04:00.000 UTC,23408470673545,7014321545146489588379
2025-01-01 14:05:00.000 UTC,23425517118747,7009233597147437475246
2025-01-01 14:07:00.000 UTC,23425044034238,7009376021594828865960
2025-01-01 14:09:00.000 UTC,23428544034238,7008332029024517646804
2025-01-01 14:10:00.000 UTC,23428510705017,7008342029024517646804
2025-01-01 14:12:00.000 UTC,23428618168128,7008309979382169008296
2025-01-01 14:13:00.000 UTC,23427720634253,7008579280996585920316
2025-01-01 14:14:00.000 UTC,23427551863055,7008629922461346059245
2025-01-01 14:15:00.000 UTC,23427357881678,7008688129391785522185
2025-01-01 14:16:00.000 UTC,23425871048363,7009134648955196723903
2025-01-01 14:17:00.000 UTC,23425429809606,7009267069487642666909
2025-01-01 14:18:00.000 UTC,23426179809606,7009043337748315001064
2025-01-01 14:19:00.000 UTC,23423673576387,7009795532089579406725
2025-01-01 14:22:00.000 UTC,23423600762230,7009817388174060371225
2025-01-01 14:23:00.000 UTC,23423375876170,7009884891410286806289
2025-01-01 14:25:00.000 UTC,23426043492779,7009089042503288269040
2025-01-01 14:27:00.000 UTC,23426790844879,7008866112133646074432
2025-01-01 14:28:00.000 UTC,23426236088048,7009032588561497298055
2025-01-01 14:29:00.000 UTC,23425972140831,7009111798994441556200
2025-01-01 14:30:00.000 UTC,23408343257159,7014406262556019104998
2025-01-01 14:33:00.000 UTC,23384903570231,7021458257315936867971
2025-01-01 14:34:00.000 UTC,23385200570231,7021369349929571376200
2025-01-01 14:35:00.000 UTC,23385950570231,7021144846362417825307
2025-01-01 14:43:00.000 UTC,23385426552533,7021302648700543094312
2025-01-01 14:44:00.000 UTC,23385676552533,7021227814015415070169
2025-01-01 14:48:00.000 UTC,23385778552533,7021197281923055717605
2025-01-01 14:50:00.000 UTC,23385967602533,7021140693488114932714
2025-01-01 14:51:00.000 UTC,23387847855125,7020577926195486320090
2025-01-01 14:52:00.000 UTC,23392927157626,7019058121703225832083
2025-01-01 14:54:00.000 UTC,23398895474421,7017273152177196366414
2025-01-01 14:55:00.000 UTC,23397245151975,7017769604223317025400
2025-01-01 15:01:00.000 UTC,23402245151975,7016274721844592071160
2025-01-01 15:02:00.000 UTC,23407128551606,7014815525752279565338
2025-01-01 15:03:00.000 UTC,23407048789482,7014839501444231254941
2025-01-01 15:05:00.000 UTC,23408048789482,7014540724047525954612
2025-01-01 15:10:00.000 UTC,23408301004110,7014465372046256254940
2025-01-01 15:11:00.000 UTC,23409668445950,7014056861369883964983
2025-01-01 15:14:00.000 UTC,23399142195950,7017221673013398958395
2025-01-01 15:18:00.000 UTC,23399090770031,7017237141688757333888
2025-01-01 15:22:00.000 UTC,23398061507292,7017547427646911131671
2025-01-01 15:23:00.000 UTC,23399948363248,7016984369693745359484
2025-01-01 15:24:00.000 UTC,23400613452614,7016785532115116452898
2025-01-01 15:26:00.000 UTC,23397766830148,7017642644136541391829
2025-01-01 15:28:00.000 UTC,23397916830148,7017597790208508677774
2025-01-01 15:29:00.000 UTC,23396914330148,7017899381718280683164
2025-01-01 15:30:00.000 UTC,23396915328648,7017899083116934402790
2025-01-01 15:35:00.000 UTC,23396493547708,7018025979177118609762
2025-01-01 15:38:00.000 UTC,23397482134513,7017730344162481689000
2025-01-01 15:40:00.000 UTC,23398482134513,7017431321430580715886
2025-01-01 15:42:00.000 UTC,23402241263964,7016310800157602170730
2025-01-01 15:44:00.000 UTC,23403751157744,7015859500539030052848
2025-01-01 15:45:00.000 UTC,23402253294347,7016309902484452666534
2025-01-01 15:46:00.000 UTC,23405053294347,7015473043131599796597
2025-01-01 15:48:00.000 UTC,23406053294347,7015174213276240069793
2025-01-01 15:50:00.000 UTC,23407053294347,7014875408915900588983
2025-01-01 15:51:00.000 UTC,23404172437903,7015741479188523907162
2025-01-01 15:52:00.000 UTC,23402027517263,7016386444250098047664
2025-01-01 15:53:00.000 UTC,23404542159056,7015635721991892876939
2025-01-01 15:54:00.000 UTC,23402142129614,7016360949267493557509
2025-01-01 15:56:00.000 UTC,23403033129614,7016094623806586486470
2025-01-01 15:57:00.000 UTC,23407319983958,7014815644708385541791
2025-01-01 16:02:00.000 UTC,23401054358958,7016699511006484302867
2025-01-01 16:03:00.000 UTC,23401472318459,7016574565951033054403
2025-01-01 16:04:00.000 UTC,23402785686955,7016185328808244737310
2025-01-01 16:05:00.000 UTC,23418915645395,7011367366995780420236
2025-01-01 16:06:00.000 UTC,23419515645395,7011188277028899592557
2025-01-01 16:07:00.000 UTC,23419137727371,7011303197153285769790
2025-01-01 16:08:00.000 UTC,23418212738388,7011584057662173678021
2025-01-01 16:10:00.000 UTC,23420630512413,7010862404427572713626
2025-01-01 16:11:00.000 UTC,23425521030441,7009403145096737795949
2025-01-01 16:12:00.000 UTC,23425893331926,7009293209300937645065
2025-01-01 16:13:00.000 UTC,23425359750842,7009453346867635257065
2025-01-01 16:14:00.000 UTC,23427834750842,7008715064499328819528
2025-01-01 16:15:00.000 UTC,23426595382825,7009086971500472150274
2025-01-01 16:19:00.000 UTC,23413598505785,7012989419582800785846
2025-01-01 16:21:00.000 UTC,23414794393340,7012632312547367112391
2025-01-01 16:22:00.000 UTC,23409208095596,7014311102050612497402
2025-01-01 16:23:00.000 UTC,23408030367578,7014665074939915359691
2025-01-01 16:25:00.000 UTC,23407581329639,7014800137099130076653
2025-01-01 16:26:00.000 UTC,23408939943363,7014394240638038707414
2025-01-01 16:27:00.000 UTC,23412292230205,7013392897941526183586
2025-01-01 16:29:00.000 UTC,23413003691595,7013180418184947219523
2025-01-01 16:32:00.000 UTC,23413203691595,7013120689997824967383
